Sex,Age,Height,Weight,NOC,Category
1,18.0,175.0,67.0,8,boxing - middle_classes_mixed
0,28.0,173.0,55.0,147,endurance_stamina - running
1,29.0,173.0,72.0,17,sprint_classes - athletics
1,28.0,170.0,68.0,166,wrestling - lighter_classes_speed
1,25.0,171.0,64.0,175,sprint_classes - athletics
1,21.0,184.0,74.0,88,artistic_aesthetic_judged - gymnastics
1,23.0,184.0,85.0,77,watercraft_racing - canoeing_kayaking
1,19.0,192.0,72.0,72,endurance_stamina - longer_middle_swimming
1,19.0,179.0,63.0,65,boxing - lighter_classes_speed
1,19.0,181.0,78.0,160,endurance_stamina - longer_middle_swimming
1,24.0,194.0,104.0,67,team_sports - handball
1,27.0,180.0,73.0,79,sprint_classes - athletics
1,30.0,180.0,70.0,98,racket_net_sports - tennis
0,32.0,165.0,67.0,67,watercraft_racing - sailing
1,22.0,180.0,86.0,102,team_sports - baseball_softball
1,20.0,165.0,67.0,159,winter_sliding_alpine - alpine_skiing
1,21.0,163.0,62.0,166,artistic_aesthetic_judged - gymnastics
0,20.0,162.0,50.0,147,artistic_aesthetic_judged - gymnastics
1,26.0,183.0,83.0,147,team_sports - ice_hockey
0,30.0,163.0,48.0,62,endurance_stamina - running
0,25.0,174.0,61.0,168,sprint_classes - athletics
1,22.0,185.0,76.0,13,team_sports - football
1,23.0,178.0,70.0,167,boxing - middle_classes_mixed
1,22.0,168.0,64.0,127,sprint_classes - athletics
1,21.0,195.0,85.0,98,multi_discipline_combined
1,23.0,171.0,58.0,212,endurance_stamina - road_cycling
1,24.0,171.0,61.0,39,endurance_stamina - running
0,27.0,170.0,58.0,53,precision_marksmanship - shooting
1,20.0,174.0,62.0,74,team_sports - football
1,23.0,183.0,76.0,88,endurance_stamina - cross_country_skiing
0,22.0,198.0,93.0,35,team_sports - basketball
0,15.0,165.0,53.0,35,sprint_classes - speed_skating
1,23.0,186.0,80.0,119,watercraft_racing - sailing
1,24.0,178.0,61.0,212,endurance_stamina - running
0,22.0,183.0,109.0,212,team_sports - baseball_softball
0,22.0,167.0,53.0,79,endurance_stamina - running
1,21.0,183.0,76.0,102,sprint_classes - athletics
1,25.0,190.0,98.0,93,watercraft_racing - rowing
1,21.0,175.0,75.0,107,sprint_classes - speed_skating
1,14.0,188.0,76.0,173,sprint_classes - swimming
0,16.0,169.0,68.0,72,sprint_classes - swimming
1,27.0,172.0,70.0,77,athletics_technical - jumps_and_vault
1,25.0,173.0,82.0,31,endurance_stamina - road_cycling
1,29.0,178.0,74.0,35,wrestling - middle_classes_mixed
0,21.0,175.0,62.0,119,multi_discipline_combined
0,19.0,172.0,70.0,28,team_sports - football
0,25.0,151.0,45.0,16,precision_marksmanship - shooting
0,23.0,190.0,83.0,88,team_sports - water_polo
1,26.0,163.0,51.0,123,boxing - lighter_classes_speed
1,24.0,176.0,70.0,107,racket_net_sports - badminton
0,17.0,176.0,61.0,102,endurance_stamina - longer_middle_swimming
1,27.0,205.0,130.0,161,judo - heavy_classes_power
1,25.0,190.0,84.0,212,athletics_technical - jumps_and_vault
1,26.0,183.0,96.0,142,team_sports - ice_hockey
1,27.0,173.0,70.0,28,team_sports - hockey
1,20.0,175.0,63.0,77,artistic_aesthetic_judged - figure_skating
1,23.0,168.0,56.0,48,endurance_stamina - road_cycling
1,22.0,172.0,56.0,98,artistic_aesthetic_judged - figure_skating
0,23.0,181.0,67.0,66,multi_discipline_combined
1,32.0,174.0,73.0,72,team_sports - hockey
0,24.0,168.0,55.0,67,artistic_aesthetic_judged - figure_skating
1,23.0,194.0,87.0,53,Uncategorized
1,24.0,191.0,100.0,166,winter_sliding_alpine - bobsleigh
1,29.0,195.0,91.0,190,multi_discipline_combined
1,25.0,146.0,45.0,74,Uncategorized
1,28.0,185.0,71.0,224,athletics_technical - jumps_and_vault
1,34.0,167.0,75.0,107,weightlifting - middle_classes
0,21.0,170.0,63.0,13,winter_sliding_alpine - luge
1,23.0,178.0,74.0,13,multi_discipline_combined
1,20.0,174.0,65.0,72,sprint_classes - athletics
0,28.0,168.0,60.0,209,precision_marksmanship - archery
1,21.0,180.0,76.0,153,athletics_technical - hurdles_steeplechase
1,31.0,178.0,70.0,3,athletics_technical - hurdles_steeplechase
1,22.0,187.0,86.0,95,team_sports - handball
1,31.0,177.0,78.0,67,winter_sliding_alpine - alpine_skiing
1,24.0,173.0,73.0,61,wrestling - middle_classes_mixed
1,23.0,191.0,80.0,77,athletics_technical - hurdles_steeplechase
1,20.0,190.0,82.0,121,sprint_classes - swimming
1,26.0,165.0,59.0,162,endurance_stamina - running
0,24.0,170.0,62.0,52,team_sports - volleyball
0,23.0,172.0,66.0,212,Uncategorized
0,15.0,166.0,59.0,211,sprint_classes - swimming
1,24.0,186.0,86.0,187,multi_discipline_combined
0,27.0,171.0,57.0,67,equestrian
0,24.0,187.0,72.0,103,team_sports - handball
1,21.0,173.0,73.0,212,artistic_aesthetic_judged - figure_skating
1,28.0,183.0,70.0,53,endurance_stamina - road_cycling
0,26.0,183.0,81.0,77,strength_power_throws
1,21.0,175.0,75.0,210,sprint_classes - swimming
0,19.0,162.0,65.0,12,team_sports - hockey
1,23.0,185.0,113.0,212,boxing - heavy_classes_power
1,32.0,193.0,81.0,159,team_sports - volleyball
1,29.0,171.0,64.0,35,endurance_stamina - running
0,18.0,172.0,66.0,74,precision_marksmanship - shooting
0,25.0,160.0,46.0,183,sprint_classes - athletics
1,21.0,180.0,71.0,186,boxing - middle_classes_mixed
1,23.0,181.0,73.0,79,sprint_classes - athletics
1,21.0,183.0,79.0,35,athletics_technical - hurdles_steeplechase
1,25.0,178.0,78.0,165,sprint_classes - swimming
1,32.0,179.0,75.0,52,watercraft_racing - canoeing_kayaking
0,20.0,167.0,62.0,77,team_sports - ice_hockey
1,20.0,167.0,66.0,24,sprint_classes - athletics
1,28.0,178.0,100.0,31,wrestling - middle_classes_mixed
1,25.0,177.0,88.0,9,wrestling - middle_classes_mixed
1,24.0,183.0,75.0,77,team_sports - handball
0,21.0,162.0,58.0,79,team_sports - football
1,24.0,180.0,74.0,210,endurance_stamina - cross_country_skiing
1,27.0,174.0,67.0,189,endurance_stamina - road_cycling
1,20.0,183.0,68.0,212,endurance_stamina - running
1,24.0,178.0,76.0,8,team_sports - hockey
1,19.0,190.0,83.0,142,sprint_classes - swimming
1,25.0,182.0,90.0,186,judo - middle_classes_mixed
1,23.0,180.0,78.0,159,team_sports - ice_hockey
1,18.0,180.0,70.0,81,sprint_classes - cycling
0,24.0,165.0,57.0,198,precision_marksmanship - shooting
1,31.0,177.0,87.0,72,precision_marksmanship - shooting
0,19.0,163.0,50.0,104,endurance_stamina - running
0,17.0,174.0,64.0,72,Uncategorized
1,23.0,177.0,69.0,223,sprint_classes - athletics
1,17.0,183.0,70.0,35,Uncategorized
0,20.0,185.0,77.0,88,team_sports - basketball
1,28.0,175.0,80.0,212,fencing
1,27.0,184.0,78.0,98,team_sports - football
1,25.0,169.0,63.0,74,artistic_aesthetic_judged - gymnastics
0,24.0,159.0,63.0,50,precision_marksmanship - shooting
0,24.0,177.0,70.0,12,team_sports - hockey
1,20.0,189.0,72.0,67,endurance_stamina - longer_middle_swimming
1,30.0,197.0,100.0,12,team_sports - water_polo
0,24.0,164.0,56.0,107,team_sports - hockey
0,23.0,159.0,48.0,67,artistic_aesthetic_judged - diving
1,23.0,186.0,83.0,223,watercraft_racing - rowing
1,29.0,178.0,63.0,74,athletics_technical - hurdles_steeplechase
1,31.0,167.0,59.0,194,watercraft_racing - canoeing_kayaking
0,24.0,180.0,80.0,209,watercraft_racing - rowing
1,23.0,185.0,83.0,68,watercraft_racing - canoeing_kayaking
1,25.0,187.0,98.0,210,fencing
0,31.0,170.0,59.0,98,precision_marksmanship - archery
0,23.0,180.0,84.0,40,watercraft_racing - rowing
1,20.0,213.0,111.0,162,team_sports - basketball
1,27.0,183.0,83.0,190,team_sports - ice_hockey
1,25.0,180.0,64.0,98,equestrian
1,24.0,179.0,90.0,31,wrestling - middle_classes_mixed
1,25.0,184.0,80.0,12,watercraft_racing - canoeing_kayaking
1,25.0,176.0,83.0,12,watercraft_racing - canoeing_kayaking
1,25.0,168.0,65.0,141,endurance_stamina - running
1,21.0,183.0,91.0,213,boxing - heavy_classes_power
1,25.0,170.0,61.0,90,athletics_technical - jumps_and_vault
1,21.0,185.0,77.0,72,racket_net_sports - tennis
1,23.0,168.0,63.0,68,artistic_aesthetic_judged - diving
1,23.0,175.0,75.0,210,athletics_technical - jumps_and_vault
1,36.0,169.0,63.0,90,equestrian
1,25.0,178.0,66.0,128,Uncategorized
1,28.0,187.0,100.0,187,team_sports - handball
1,28.0,185.0,90.0,12,watercraft_racing - sailing
1,26.0,169.0,64.0,35,precision_marksmanship - shooting
0,28.0,184.0,83.0,168,team_sports - handball
1,24.0,182.0,82.0,187,team_sports - handball
0,30.0,160.0,57.0,166,team_sports - volleyball
1,23.0,193.0,89.0,35,watercraft_racing - rowing
1,24.0,198.0,77.0,79,team_sports - volleyball
1,27.0,183.0,73.0,88,team_sports - basketball
1,24.0,178.0,72.0,212,sprint_classes - athletics
1,17.0,150.0,51.0,116,boxing - lighter_classes_speed
1,26.0,174.0,81.0,28,judo - middle_classes_mixed
1,28.0,185.0,74.0,210,endurance_stamina - cross_country_skiing
1,33.0,181.0,70.0,62,endurance_stamina - running
0,20.0,165.0,62.0,13,winter_sliding_alpine - alpine_skiing
0,26.0,185.0,79.0,212,watercraft_racing - rowing
1,23.0,181.0,85.0,77,team_sports - ice_hockey
1,23.0,182.0,80.0,31,sprint_classes - athletics
1,22.0,186.0,77.0,189,endurance_stamina - biathlon
0,21.0,157.0,50.0,19,artistic_aesthetic_judged - gymnastics
1,26.0,183.0,79.0,212,watercraft_racing - rowing
1,21.0,177.0,84.0,50,wrestling - middle_classes_mixed
1,28.0,174.0,64.0,187,athletics_technical - hurdles_steeplechase
0,22.0,177.0,60.0,168,artistic_aesthetic_judged - synchronized_swimming
1,28.0,186.0,77.0,212,Uncategorized
0,20.0,170.0,58.0,142,sprint_classes - swimming
1,20.0,182.0,69.0,166,fencing
1,22.0,178.0,78.0,8,team_sports - football
1,23.0,177.0,80.0,66,athletics_technical - jumps_and_vault
1,22.0,187.0,81.0,12,athletics_technical - jumps_and_vault
1,33.0,187.0,100.0,28,strength_power_throws
1,22.0,182.0,70.0,128,team_sports - football
1,20.0,154.0,52.0,159,wrestling - lighter_classes_speed
1,22.0,190.0,93.0,28,team_sports - handball
1,20.0,168.0,79.0,24,endurance_stamina - road_cycling
0,21.0,163.0,59.0,212,sprint_classes - speed_skating
1,18.0,182.0,73.0,58,multi_discipline_combined
0,24.0,165.0,63.0,204,judo - middle_classes_mixed
1,22.0,157.0,60.0,78,team_sports - football
1,22.0,196.0,96.0,142,watercraft_racing - rowing
1,25.0,160.0,59.0,149,artistic_aesthetic_judged - gymnastics
1,16.0,167.0,62.0,67,artistic_aesthetic_judged - diving
1,21.0,188.0,88.0,77,watercraft_racing - canoeing_kayaking
1,23.0,176.0,67.0,98,sprint_classes - athletics
1,25.0,196.0,94.0,190,team_sports - handball
0,25.0,174.0,72.0,35,team_sports - volleyball
1,21.0,168.0,61.0,190,endurance_stamina - running
1,20.0,172.0,72.0,133,endurance_stamina - road_cycling
1,23.0,185.0,87.0,142,equestrian
0,23.0,188.0,95.0,159,strength_power_throws
0,25.0,167.0,51.0,12,endurance_stamina - running
0,18.0,188.0,75.0,52,athletics_technical - jumps_and_vault
1,20.0,190.0,84.0,142,team_sports - water_polo
1,20.0,170.0,54.0,107,boxing - lighter_classes_speed
1,24.0,160.0,58.0,50,endurance_stamina - road_cycling
1,28.0,174.0,58.0,67,endurance_stamina - running
1,21.0,194.0,88.0,147,team_sports - ice_hockey
0,32.0,165.0,55.0,72,endurance_stamina - running
1,33.0,172.0,80.0,79,precision_marksmanship - shooting
0,22.0,178.0,70.0,77,athletics_technical - hurdles_steeplechase
0,23.0,167.0,53.0,107,sprint_classes - speed_skating
0,19.0,170.0,65.0,61,artistic_aesthetic_judged - synchronized_swimming
1,20.0,182.0,85.0,12,sprint_classes - cycling
1,20.0,183.0,78.0,187,fencing
1,20.0,191.0,80.0,68,Uncategorized
1,22.0,180.0,73.0,75,judo - middle_classes_mixed
1,22.0,187.0,120.0,197,strength_power_throws
1,18.0,188.0,89.0,212,Uncategorized
1,36.0,182.0,90.0,194,precision_marksmanship - shooting
0,25.0,177.0,68.0,159,watercraft_racing - rowing
1,29.0,187.0,77.0,72,artistic_aesthetic_judged - snowboarding
1,22.0,173.0,82.0,212,weightlifting - middle_classes
1,30.0,183.0,89.0,12,strength_power_throws
1,22.0,175.0,73.0,212,team_sports - hockey
0,19.0,170.0,50.0,66,artistic_aesthetic_judged - rhythmic_gymnastics
0,23.0,162.0,52.0,67,fencing
1,25.0,176.0,82.0,210,team_sports - ice_hockey
1,22.0,183.0,72.0,145,team_sports - football
0,17.0,168.0,60.0,8,winter_sliding_alpine - alpine_skiing
1,25.0,172.0,73.0,74,sprint_classes - cycling
0,18.0,163.0,55.0,72,sprint_classes - athletics
1,26.0,179.0,74.0,98,endurance_stamina - longer_middle_swimming
1,27.0,204.0,95.0,75,team_sports - volleyball
1,25.0,178.0,76.0,72,watercraft_racing - canoeing_kayaking
1,21.0,187.0,82.0,142,team_sports - water_polo
1,31.0,173.0,69.0,77,sprint_classes - athletics
1,23.0,170.0,74.0,162,weightlifting - middle_classes
0,17.0,168.0,61.0,187,winter_sliding_alpine - alpine_skiing
0,18.0,163.0,54.0,98,endurance_stamina - cross_country_skiing
1,23.0,167.0,58.0,31,endurance_stamina - biathlon
1,24.0,186.0,81.0,35,team_sports - football
1,22.0,183.0,78.0,88,fencing
0,21.0,163.0,53.0,78,sprint_classes - athletics
1,22.0,187.0,82.0,159,athletics_technical - jumps_and_vault
0,30.0,157.0,47.0,160,endurance_stamina - running
0,17.0,174.0,56.0,13,artistic_aesthetic_judged - synchronized_swimming
1,24.0,188.0,88.0,77,team_sports - hockey
1,26.0,168.0,58.0,166,wrestling - lighter_classes_speed
1,22.0,178.0,77.0,159,artistic_aesthetic_judged - figure_skating
0,24.0,165.0,60.0,142,team_sports - hockey
1,25.0,172.0,74.0,67,fencing
1,36.0,170.0,70.0,58,precision_marksmanship - shooting
1,23.0,184.0,84.0,210,team_sports - handball
1,20.0,190.0,82.0,223,sprint_classes - athletics
1,19.0,188.0,92.0,53,watercraft_racing - canoeing_kayaking
1,23.0,188.0,76.0,40,athletics_technical - hurdles_steeplechase
1,33.0,177.0,86.0,21,watercraft_racing - sailing
1,29.0,166.0,70.0,98,precision_marksmanship - archery
1,26.0,191.0,88.0,149,watercraft_racing - rowing
0,24.0,163.0,60.0,35,team_sports - ice_hockey
1,23.0,182.0,76.0,67,team_sports - football
1,25.0,180.0,74.0,72,endurance_stamina - running
0,15.0,167.0,51.0,201,sprint_classes - swimming
0,17.0,152.0,42.0,12,artistic_aesthetic_judged - gymnastics
0,16.0,168.0,63.0,160,artistic_aesthetic_judged - gymnastics
1,22.0,163.0,63.0,40,weightlifting - light_classes
1,25.0,167.0,78.0,175,watercraft_racing - sailing
1,22.0,180.0,73.0,67,athletics_technical - jumps_and_vault
1,24.0,180.0,72.0,142,endurance_stamina - road_cycling
1,23.0,176.0,74.0,98,team_sports - football
0,22.0,180.0,82.0,142,strength_power_throws
1,26.0,168.0,62.0,187,endurance_stamina - cross_country_skiing
0,28.0,177.0,90.0,75,strength_power_throws
1,23.0,190.0,84.0,212,Uncategorized
1,26.0,172.0,54.0,58,boxing - lighter_classes_speed
0,20.0,174.0,63.0,31,precision_marksmanship - archery
1,24.0,187.0,70.0,67,watercraft_racing - rowing
1,21.0,170.0,66.0,162,equestrian
1,22.0,175.0,74.0,145,team_sports - football
1,19.0,183.0,77.0,35,sprint_classes - speed_skating
0,20.0,170.0,60.0,168,sprint_classes - athletics
1,40.0,166.0,75.0,79,precision_marksmanship - shooting
1,25.0,175.0,70.0,160,watercraft_racing - rowing
0,24.0,163.0,54.0,102,team_sports - ice_hockey
1,21.0,163.0,50.0,159,Uncategorized
1,40.0,179.0,64.0,124,precision_marksmanship - shooting
0,16.0,163.0,56.0,212,winter_sliding_alpine - alpine_skiing
1,22.0,185.0,83.0,98,team_sports - water_polo
1,20.0,180.0,71.0,212,boxing - middle_classes_mixed
1,32.0,186.0,76.0,120,precision_marksmanship - archery
1,26.0,184.0,75.0,43,sprint_classes - athletics
1,27.0,179.0,74.0,74,endurance_stamina - road_cycling
1,48.0,167.0,73.0,212,precision_marksmanship - shooting
1,20.0,190.0,90.0,31,Uncategorized
0,14.0,164.0,56.0,117,sprint_classes - swimming
1,23.0,164.0,62.0,31,wrestling - middle_classes_mixed
0,19.0,167.0,65.0,159,sprint_classes - swimming
1,21.0,190.0,80.0,112,athletics_technical - hurdles_steeplechase
1,19.0,169.0,60.0,50,sprint_classes - athletics
1,23.0,180.0,67.0,67,watercraft_racing - canoeing_kayaking
0,14.0,173.0,51.0,6,sprint_classes - swimming
0,30.0,160.0,62.0,92,precision_marksmanship - shooting
1,22.0,185.0,84.0,102,team_sports - baseball_softball
1,23.0,170.0,67.0,28,team_sports - football
1,25.0,199.0,90.0,209,fencing
1,20.0,165.0,68.0,98,team_sports - ice_hockey
1,23.0,174.0,62.0,79,sprint_classes - athletics
1,19.0,181.0,77.0,67,sprint_classes - swimming
1,26.0,167.0,63.0,88,judo - middle_classes_mixed
1,27.0,174.0,81.0,167,team_sports - rugby_sevens
0,16.0,162.0,55.0,88,sprint_classes - swimming
1,27.0,186.0,88.0,159,winter_sliding_alpine - alpine_skiing
1,23.0,178.0,71.0,78,boxing - middle_classes_mixed
1,33.0,193.0,100.0,67,equestrian
0,21.0,158.0,48.0,166,judo - lighter_classes_speed
1,23.0,176.0,78.0,103,judo - middle_classes_mixed
1,24.0,174.0,74.0,77,team_sports - football
1,20.0,180.0,78.0,98,sprint_classes - swimming
1,22.0,190.0,80.0,102,watercraft_racing - sailing
1,23.0,182.0,74.0,102,team_sports - water_polo
1,24.0,175.0,73.0,93,sprint_classes - athletics
1,21.0,170.0,68.0,28,sprint_classes - athletics
1,26.0,171.0,95.0,209,weightlifting - heavy_classes
1,25.0,173.0,66.0,72,artistic_aesthetic_judged - figure_skating
1,26.0,188.0,80.0,13,fencing
1,20.0,185.0,82.0,31,team_sports - water_polo
0,22.0,167.0,63.0,72,sprint_classes - athletics
0,24.0,174.0,78.0,160,strength_power_throws
0,31.0,180.0,70.0,72,fencing
1,30.0,180.0,97.0,135,winter_sliding_alpine - bobsleigh
1,29.0,193.0,96.0,168,watercraft_racing - rowing
1,29.0,187.0,86.0,68,team_sports - ice_hockey
1,43.0,177.0,90.0,215,winter_sliding_alpine - alpine_skiing
0,23.0,186.0,74.0,168,team_sports - volleyball
1,32.0,185.0,80.0,168,precision_marksmanship - shooting
1,23.0,169.0,60.0,110,sprint_classes - athletics
0,26.0,154.0,50.0,102,endurance_stamina - biathlon
1,19.0,176.0,70.0,110,precision_marksmanship - shooting
1,20.0,172.0,66.0,86,endurance_stamina - road_cycling
0,40.0,170.0,59.0,187,equestrian
1,28.0,175.0,90.0,117,precision_marksmanship - shooting
1,21.0,193.0,80.0,107,team_sports - basketball
1,16.0,170.0,58.0,110,fencing
1,24.0,180.0,78.0,67,winter_sliding_alpine - alpine_skiing
0,20.0,162.0,50.0,40,artistic_aesthetic_judged - synchronized_swimming
1,27.0,165.0,55.0,9,wrestling - lighter_classes_speed
1,29.0,170.0,60.0,96,watercraft_racing - sailing
1,24.0,183.0,66.0,72,endurance_stamina - running
1,28.0,193.0,81.0,194,endurance_stamina - running
1,25.0,180.0,81.0,151,boxing - heavy_classes_power
1,19.0,195.0,91.0,212,team_sports - baseball_softball
1,24.0,191.0,85.0,209,watercraft_racing - rowing
0,27.0,165.0,64.0,103,team_sports - ice_hockey
0,29.0,165.0,55.0,72,watercraft_racing - sailing
1,42.0,172.0,73.0,210,watercraft_racing - sailing
0,22.0,182.0,76.0,210,watercraft_racing - rowing
1,21.0,193.0,87.0,72,watercraft_racing - rowing
1,31.0,160.0,69.0,210,weightlifting - light_classes
0,25.0,172.0,63.0,98,multi_discipline_combined
1,29.0,188.0,100.0,72,judo - heavy_classes_power
1,22.0,178.0,86.0,166,wrestling - middle_classes_mixed
1,26.0,182.0,78.0,210,sprint_classes - athletics
1,21.0,198.0,102.0,212,team_sports - basketball
1,26.0,181.0,73.0,190,endurance_stamina - running
1,26.0,176.0,70.0,68,fencing
1,36.0,176.0,65.0,8,watercraft_racing - sailing
0,23.0,172.0,65.0,223,strength_power_throws
1,23.0,170.0,59.0,161,endurance_stamina - running
1,24.0,186.0,84.0,12,sprint_classes - swimming
1,25.0,168.0,55.0,212,boxing - lighter_classes_speed
0,25.0,154.0,48.0,68,Uncategorized
0,26.0,169.0,56.0,72,sprint_classes - athletics
1,21.0,183.0,76.0,209,Uncategorized
1,25.0,175.0,75.0,83,endurance_stamina - road_cycling
1,27.0,173.0,68.0,107,team_sports - football
1,25.0,185.0,87.0,77,watercraft_racing - sailing
1,25.0,170.0,65.0,61,artistic_aesthetic_judged - gymnastics
1,26.0,178.0,68.0,35,racket_net_sports - badminton
1,26.0,200.0,93.0,142,watercraft_racing - rowing
0,20.0,160.0,54.0,72,sprint_classes - athletics
0,29.0,165.0,57.0,212,endurance_stamina - cross_country_skiing
1,32.0,184.0,80.0,98,team_sports - volleyball
0,22.0,155.0,52.0,102,artistic_aesthetic_judged - synchronized_swimming
0,20.0,181.0,69.0,5,team_sports - handball
0,25.0,162.0,52.0,67,multi_discipline_combined
0,21.0,156.0,52.0,90,Uncategorized
0,21.0,165.0,53.0,86,precision_marksmanship - archery
1,22.0,178.0,61.0,206,multi_discipline_combined
1,32.0,173.0,68.0,210,precision_marksmanship - shooting
1,25.0,179.0,72.0,126,sprint_classes - swimming
0,17.0,167.0,58.0,156,sprint_classes - athletics
0,24.0,158.0,55.0,28,sprint_classes - athletics
1,22.0,178.0,94.0,72,weightlifting - heavy_classes
0,16.0,180.0,58.0,98,athletics_technical - jumps_and_vault
1,25.0,174.0,54.0,102,athletics_technical - hurdles_steeplechase
1,19.0,185.0,77.0,67,fencing
1,23.0,175.0,64.0,151,team_sports - hockey
1,22.0,170.0,63.0,125,endurance_stamina - running
1,23.0,180.0,71.0,28,team_sports - football
1,24.0,167.0,76.0,74,weightlifting - middle_classes
