Sex,Age,Height,Weight,NOC,Category
1,21.0,167.0,68.0,41,watercraft_racing - canoeing_kayaking
1,28.0,170.0,70.0,225,sprint_classes - athletics
1,29.0,192.0,98.0,13,winter_sliding_alpine - bobsleigh
0,16.0,167.0,56.0,212,sprint_classes - speed_skating
0,17.0,164.0,62.0,145,team_sports - football
0,21.0,164.0,55.0,102,Uncategorized
0,23.0,169.0,69.0,210,watercraft_racing - canoeing_kayaking
1,23.0,203.0,105.0,67,team_sports - basketball
0,20.0,154.0,56.0,45,team_sports - football
1,24.0,180.0,89.0,210,team_sports - ice_hockey
0,19.0,169.0,55.0,212,endurance_stamina - longer_middle_swimming
0,19.0,167.0,54.0,53,endurance_stamina - running
0,20.0,165.0,58.0,212,team_sports - football
0,24.0,180.0,78.0,166,watercraft_racing - rowing
1,24.0,180.0,71.0,160,racket_net_sports - table_tennis
1,12.0,170.0,48.0,13,Uncategorized
1,20.0,178.0,70.0,35,Uncategorized
1,19.0,170.0,68.0,175,sprint_classes - swimming
1,24.0,172.0,60.0,102,equestrian
1,23.0,185.0,83.0,77,Uncategorized
0,24.0,161.0,58.0,77,sprint_classes - athletics
1,22.0,170.0,84.0,107,weightlifting - middle_classes
0,25.0,164.0,54.0,223,sprint_classes - athletics
0,26.0,187.0,80.0,77,multi_discipline_combined
0,19.0,157.0,59.0,128,watercraft_racing - rowing
1,28.0,176.0,70.0,159,judo - middle_classes_mixed
1,23.0,176.0,76.0,12,team_sports - water_polo
0,21.0,170.0,59.0,212,fencing
0,21.0,176.0,69.0,64,endurance_stamina - road_cycling
1,21.0,178.0,67.0,67,team_sports - ice_hockey
0,18.0,165.0,51.0,157,sprint_classes - swimming
0,23.0,170.0,49.0,142,endurance_stamina - running
0,23.0,169.0,65.0,188,sprint_classes - athletics
1,29.0,183.0,82.0,212,multi_discipline_combined
1,25.0,157.0,48.0,139,boxing - lighter_classes_speed
1,25.0,179.0,72.0,147,endurance_stamina - road_cycling
1,22.0,186.0,75.0,72,endurance_stamina - road_cycling
0,27.0,178.0,65.0,168,endurance_stamina - cross_country_skiing
1,33.0,164.0,65.0,196,precision_marksmanship - shooting
1,20.0,181.0,78.0,98,precision_marksmanship - archery
1,24.0,176.0,57.0,77,boxing - lighter_classes_speed
1,18.0,180.0,86.0,35,team_sports - ice_hockey
1,24.0,182.0,90.0,159,strength_power_throws
0,21.0,165.0,63.0,159,winter_sliding_alpine - luge
0,26.0,163.0,57.0,190,endurance_stamina - road_cycling
1,25.0,164.0,58.0,40,artistic_aesthetic_judged - diving
1,28.0,183.0,72.0,67,team_sports - curling
1,18.0,168.0,57.0,121,boxing - lighter_classes_speed
1,25.0,183.0,91.0,35,winter_sliding_alpine - bobsleigh
1,20.0,175.0,57.0,223,boxing - lighter_classes_speed
1,22.0,185.0,70.0,98,Uncategorized
1,21.0,183.0,85.0,72,sprint_classes - athletics
1,19.0,188.0,85.0,147,watercraft_racing - rowing
1,23.0,185.0,75.0,212,boxing - middle_classes_mixed
0,24.0,168.0,59.0,107,fencing
1,22.0,174.0,70.0,79,athletics_technical - jumps_and_vault
0,20.0,176.0,67.0,12,Uncategorized
1,24.0,180.0,100.0,210,boxing - heavy_classes_power
1,28.0,184.0,92.0,28,team_sports - handball
1,23.0,165.0,52.0,208,endurance_stamina - running
0,23.0,167.0,58.0,147,endurance_stamina - biathlon
0,18.0,176.0,73.0,68,watercraft_racing - rowing
1,30.0,187.0,87.0,31,team_sports - water_polo
1,23.0,183.0,75.0,135,precision_marksmanship - shooting
0,21.0,168.0,67.0,79,team_sports - football
1,18.0,195.0,86.0,31,sprint_classes - swimming
0,21.0,170.0,54.0,79,artistic_aesthetic_judged - synchronized_swimming
1,25.0,168.0,68.0,61,weightlifting - light_classes
1,24.0,173.0,71.0,162,boxing - middle_classes_mixed
1,27.0,205.0,89.0,168,team_sports - volleyball
1,19.0,186.0,75.0,98,sprint_classes - swimming
0,31.0,167.0,67.0,72,watercraft_racing - canoeing_kayaking
0,28.0,157.0,55.0,72,racket_net_sports - badminton
1,27.0,175.0,75.0,43,boxing - middle_classes_mixed
1,22.0,174.0,78.0,28,watercraft_racing - sailing
1,22.0,181.0,100.0,159,winter_sliding_alpine - bobsleigh
1,26.0,167.0,63.0,102,endurance_stamina - biathlon
1,22.0,164.0,64.0,210,artistic_aesthetic_judged - diving
1,25.0,173.0,72.0,72,winter_sliding_alpine - bobsleigh
0,24.0,179.0,65.0,23,racket_net_sports - tennis
1,30.0,195.0,103.0,168,team_sports - ice_hockey
1,26.0,195.0,135.0,209,strength_power_throws
1,21.0,182.0,78.0,159,Uncategorized
1,19.0,186.0,88.0,178,team_sports - handball
0,18.0,175.0,62.0,102,team_sports - volleyball
0,26.0,170.0,56.0,67,watercraft_racing - canoeing_kayaking
0,31.0,169.0,69.0,72,team_sports - curling
1,28.0,189.0,94.0,68,winter_sliding_alpine - bobsleigh
0,20.0,179.0,74.0,223,team_sports - basketball
0,18.0,180.0,67.0,107,team_sports - volleyball
1,34.0,192.0,93.0,79,winter_sliding_alpine - bobsleigh
0,22.0,158.0,52.0,159,precision_marksmanship - shooting
0,22.0,178.0,70.0,8,Uncategorized
0,24.0,160.0,56.0,212,team_sports - football
1,21.0,182.0,88.0,187,winter_sliding_alpine - alpine_skiing
0,17.0,170.0,65.0,66,winter_sliding_alpine - alpine_skiing
1,22.0,193.0,90.0,95,team_sports - handball
1,25.0,198.0,80.0,31,team_sports - volleyball
1,21.0,180.0,77.0,79,endurance_stamina - cross_country_skiing
1,25.0,170.0,64.0,35,endurance_stamina - running
1,23.0,168.0,61.0,100,Uncategorized
1,22.0,180.0,80.0,88,sprint_classes - swimming
1,35.0,181.0,80.0,159,boxing - heavy_classes_power
1,25.0,190.0,115.0,173,wrestling - heavy_classes_power
1,27.0,178.0,58.0,102,endurance_stamina - running
1,46.0,165.0,60.0,86,precision_marksmanship - shooting
1,22.0,180.0,86.0,112,team_sports - ice_hockey
1,33.0,185.0,100.0,3,judo - heavy_classes_power
1,26.0,172.0,60.0,203,endurance_stamina - running
0,23.0,176.0,62.0,190,team_sports - football
1,19.0,173.0,68.0,61,sprint_classes - swimming
1,23.0,201.0,95.0,49,team_sports - basketball
1,25.0,191.0,79.0,142,endurance_stamina - road_cycling
0,19.0,190.0,86.0,35,team_sports - basketball
1,21.0,182.0,80.0,88,precision_marksmanship - shooting
1,26.0,168.0,57.0,193,endurance_stamina - running
1,23.0,183.0,74.0,109,team_sports - football
1,29.0,178.0,67.0,159,athletics_technical - hurdles_steeplechase
1,19.0,181.0,76.0,211,team_sports - basketball
1,23.0,162.0,52.0,72,endurance_stamina - running
0,18.0,162.0,57.0,212,winter_sliding_alpine - alpine_skiing
1,25.0,162.0,57.0,53,wrestling - lighter_classes_speed
0,29.0,175.0,68.0,72,racket_net_sports - table_tennis
0,25.0,179.0,76.0,147,team_sports - handball
1,29.0,176.0,68.0,72,team_sports - hockey
1,22.0,180.0,93.0,35,winter_sliding_alpine - bobsleigh
1,23.0,185.0,75.0,211,team_sports - football
1,28.0,179.0,80.0,88,team_sports - football
0,28.0,158.0,43.0,102,endurance_stamina - running
0,27.0,184.0,80.0,168,watercraft_racing - rowing
0,33.0,176.0,86.0,210,strength_power_throws
1,21.0,176.0,65.0,67,endurance_stamina - road_cycling
0,29.0,175.0,61.0,35,precision_marksmanship - archery
1,21.0,178.0,73.0,72,fencing
1,26.0,184.0,89.0,195,winter_sliding_alpine - luge
1,30.0,180.0,76.0,167,wrestling - middle_classes_mixed
1,26.0,181.0,77.0,210,team_sports - football
1,25.0,179.0,80.0,190,team_sports - ice_hockey
0,24.0,170.0,57.0,212,sprint_classes - athletics
1,30.0,178.0,80.0,77,fencing
1,22.0,183.0,79.0,35,athletics_technical - jumps_and_vault
1,34.0,170.0,65.0,13,endurance_stamina - triathlon
1,24.0,191.0,81.0,72,athletics_technical - jumps_and_vault
1,22.0,186.0,86.0,212,watercraft_racing - rowing
1,19.0,172.0,57.0,224,boxing - lighter_classes_speed
1,20.0,163.0,52.0,149,watercraft_racing - rowing
1,23.0,175.0,75.0,212,team_sports - football
0,23.0,173.0,61.0,102,sprint_classes - swimming
0,16.0,160.0,50.0,77,artistic_aesthetic_judged - gymnastics
1,21.0,192.0,97.0,67,watercraft_racing - rowing
1,21.0,180.0,67.0,206,sprint_classes - swimming
0,26.0,163.0,54.0,102,team_sports - volleyball
1,22.0,183.0,71.0,190,endurance_stamina - biathlon
1,26.0,170.0,64.0,90,precision_marksmanship - shooting
1,26.0,172.0,66.0,90,team_sports - hockey
1,22.0,194.0,90.0,40,team_sports - handball
1,31.0,186.0,70.0,225,endurance_stamina - running
1,21.0,168.0,65.0,107,artistic_aesthetic_judged - figure_skating
1,25.0,176.0,76.0,159,sprint_classes - athletics
1,29.0,171.0,73.0,77,strength_power_throws
0,21.0,166.0,63.0,40,team_sports - hockey
0,34.0,170.0,55.0,67,endurance_stamina - running
1,27.0,185.0,82.0,88,fencing
1,26.0,201.0,116.0,212,boxing - heavy_classes_power
1,28.0,198.0,92.0,212,team_sports - water_polo
1,25.0,183.0,98.0,90,wrestling - heavy_classes_power
0,19.0,179.0,55.0,168,team_sports - curling
0,17.0,164.0,44.0,53,artistic_aesthetic_judged - rhythmic_gymnastics
1,19.0,178.0,72.0,212,team_sports - football
1,21.0,169.0,64.0,118,winter_sliding_alpine - luge
1,18.0,186.0,73.0,212,Uncategorized
1,27.0,183.0,75.0,74,sprint_classes - athletics
1,29.0,167.0,67.0,72,weightlifting - light_classes
1,23.0,174.0,72.0,159,sprint_classes - speed_skating
1,26.0,178.0,77.0,166,weightlifting - middle_classes
1,22.0,182.0,87.5,66,team_sports - ice_hockey
1,27.0,168.0,69.0,13,winter_sliding_alpine - ski_jumping
1,20.0,192.0,77.0,163,athletics_technical - jumps_and_vault
0,21.0,165.0,57.0,212,athletics_technical - hurdles_steeplechase
1,24.0,195.0,102.0,210,team_sports - handball
0,24.0,176.0,70.0,62,fencing
1,24.0,183.0,84.0,19,team_sports - hockey
1,23.0,188.0,79.0,212,multi_discipline_combined
1,29.0,174.0,81.0,187,winter_sliding_alpine - bobsleigh
1,21.0,180.0,65.0,187,endurance_stamina - running
0,16.0,156.0,41.0,212,artistic_aesthetic_judged - gymnastics
1,28.0,192.0,105.0,194,judo - heavy_classes_power
0,21.0,171.0,53.0,14,artistic_aesthetic_judged - rhythmic_gymnastics
1,23.0,183.0,86.0,212,winter_sliding_alpine - alpine_skiing
1,25.0,175.0,80.0,79,watercraft_racing - sailing
1,25.0,188.0,81.0,40,boxing - heavy_classes_power
1,20.0,182.0,81.0,103,boxing - heavy_classes_power
1,25.0,169.0,63.0,204,wrestling - lighter_classes_speed
0,24.0,165.0,58.0,66,team_sports - ice_hockey
1,19.0,180.0,72.0,201,sprint_classes - swimming
1,20.0,178.0,75.0,212,sprint_classes - swimming
0,20.0,164.0,58.0,107,team_sports - volleyball
1,22.0,183.0,66.0,212,endurance_stamina - running
1,30.0,172.0,74.0,210,team_sports - volleyball
1,26.0,173.0,70.0,187,team_sports - ice_hockey
1,23.0,181.0,76.0,35,fencing
1,26.0,159.0,62.0,102,judo - lighter_classes_speed
1,22.0,175.0,90.0,13,weightlifting - heavy_classes
1,35.0,175.0,72.0,223,team_sports - ice_hockey
0,25.0,168.0,62.0,210,sprint_classes - athletics
1,19.0,180.0,72.0,196,sprint_classes - cycling
0,27.0,160.0,50.0,93,athletics_technical - hurdles_steeplechase
1,22.0,178.0,61.0,212,endurance_stamina - running
1,23.0,177.0,72.0,40,sprint_classes - swimming
0,15.0,164.0,43.0,79,artistic_aesthetic_judged - rhythmic_gymnastics
0,31.0,180.0,64.0,28,team_sports - volleyball
1,26.0,170.0,70.0,162,team_sports - baseball_softball
0,21.0,167.0,66.0,190,winter_sliding_alpine - alpine_skiing
0,24.0,183.0,74.0,88,team_sports - water_polo
0,24.0,165.0,49.0,212,artistic_aesthetic_judged - figure_skating
0,22.0,196.0,70.0,40,team_sports - volleyball
1,23.0,175.0,72.0,35,team_sports - ice_hockey
0,24.0,183.0,67.0,35,multi_discipline_combined
1,28.0,191.0,118.0,212,strength_power_throws
1,17.0,175.0,70.0,124,sprint_classes - swimming
1,17.0,176.0,50.0,61,Uncategorized
1,23.0,178.0,74.0,13,watercraft_racing - rowing
0,23.0,168.0,64.0,72,fencing
1,23.0,175.0,64.0,35,precision_marksmanship - shooting
1,34.0,193.0,97.0,35,team_sports - water_polo
1,34.0,180.0,88.0,142,winter_sliding_alpine - bobsleigh
0,17.0,181.0,73.0,147,endurance_stamina - longer_middle_swimming
0,23.0,180.0,68.0,98,team_sports - basketball
1,26.0,178.0,77.0,66,team_sports - ice_hockey
1,24.0,165.0,57.0,155,endurance_stamina - road_cycling
1,31.0,171.0,73.0,210,wrestling - middle_classes_mixed
1,23.0,173.0,82.0,77,team_sports - hockey
0,24.0,170.0,61.0,72,sprint_classes - athletics
0,16.0,153.0,42.0,35,artistic_aesthetic_judged - gymnastics
1,30.0,166.0,60.0,168,judo - lighter_classes_speed
1,24.0,196.0,100.0,210,strength_power_throws
1,27.0,175.0,70.0,72,sprint_classes - athletics
1,20.0,185.0,78.0,19,team_sports - football
0,21.0,174.0,62.0,212,team_sports - volleyball
1,21.0,175.0,73.0,80,sprint_classes - athletics
1,21.0,176.0,68.0,25,team_sports - football
0,24.0,173.0,62.0,190,athletics_technical - jumps_and_vault
1,28.0,183.0,90.0,209,judo - middle_classes_mixed
1,23.0,173.0,64.0,66,endurance_stamina - running
1,24.0,170.0,73.0,72,sprint_classes - cycling
1,25.0,192.0,87.0,57,boxing - heavy_classes_power
1,21.0,177.0,74.0,53,watercraft_racing - canoeing_kayaking
1,29.0,194.0,115.0,98,strength_power_throws
1,31.0,172.0,56.0,8,boxing - lighter_classes_speed
1,24.0,193.0,90.0,12,watercraft_racing - rowing
1,28.0,170.0,58.0,12,endurance_stamina - running
1,21.0,192.0,111.0,212,wrestling - heavy_classes_power
1,30.0,168.0,64.0,128,equestrian
1,22.0,176.0,70.0,61,team_sports - hockey
0,24.0,180.0,69.0,77,team_sports - volleyball
1,20.0,160.0,67.0,72,winter_sliding_alpine - alpine_skiing
1,25.0,175.0,72.0,163,sprint_classes - athletics
1,26.0,175.0,82.0,35,wrestling - middle_classes_mixed
1,23.0,193.0,100.0,212,team_sports - handball
1,34.0,175.0,79.0,35,team_sports - hockey
1,23.0,193.0,77.0,142,watercraft_racing - rowing
0,19.0,177.0,70.0,13,team_sports - handball
1,20.0,171.0,69.0,28,team_sports - football
1,20.0,187.0,75.0,142,team_sports - water_polo
1,26.0,165.0,64.0,58,precision_marksmanship - shooting
1,26.0,168.0,73.0,72,precision_marksmanship - shooting
0,22.0,160.0,53.0,169,endurance_stamina - running
1,25.0,170.0,58.0,107,endurance_stamina - running
1,22.0,178.0,84.0,15,sprint_classes - athletics
1,29.0,191.0,100.0,35,team_sports - ice_hockey
1,29.0,178.0,83.0,28,watercraft_racing - sailing
1,22.0,178.0,80.0,12,Uncategorized
0,24.0,185.0,65.0,77,team_sports - handball
0,18.0,179.0,63.0,112,sprint_classes - swimming
1,24.0,178.0,100.0,92,wrestling - middle_classes_mixed
1,24.0,175.0,75.0,166,watercraft_racing - canoeing_kayaking
1,19.0,185.0,80.0,28,team_sports - basketball
1,21.0,167.0,61.0,81,team_sports - football
0,18.0,163.0,49.0,212,artistic_aesthetic_judged - gymnastics
1,27.0,181.0,76.0,66,precision_marksmanship - shooting
0,23.0,164.0,56.0,88,fencing
0,20.0,155.0,45.0,40,endurance_stamina - running
1,31.0,184.0,86.0,49,team_sports - handball
1,29.0,173.0,70.0,102,team_sports - ice_hockey
1,22.0,162.0,57.0,137,boxing - lighter_classes_speed
0,26.0,172.0,68.0,212,watercraft_racing - canoeing_kayaking
1,17.0,186.0,76.0,210,Uncategorized
1,24.0,170.0,60.0,17,endurance_stamina - running
1,18.0,176.0,77.0,159,Uncategorized
0,32.0,172.0,61.0,166,team_sports - volleyball
1,22.0,193.0,85.0,35,watercraft_racing - rowing
0,21.0,168.0,57.0,40,team_sports - basketball
1,30.0,197.0,88.0,112,team_sports - volleyball
1,24.0,183.0,83.0,93,winter_sliding_alpine - bobsleigh
0,32.0,162.0,58.0,102,precision_marksmanship - shooting
1,28.0,193.0,98.0,12,team_sports - water_polo
1,18.0,173.0,63.0,155,endurance_stamina - longer_middle_swimming
1,31.0,186.0,80.0,77,precision_marksmanship - shooting
0,31.0,152.0,48.0,212,artistic_aesthetic_judged - freestyle_skiing
0,22.0,175.0,58.0,159,sprint_classes - swimming
1,36.0,165.0,53.0,61,endurance_stamina - running
1,24.0,190.0,77.0,35,racket_net_sports - tennis
0,24.0,175.0,58.0,79,athletics_technical - hurdles_steeplechase
1,20.0,184.0,78.0,107,watercraft_racing - sailing
1,28.0,178.0,76.0,107,team_sports - hockey
1,26.0,179.0,75.0,190,sprint_classes - speed_skating
1,24.0,170.0,67.0,24,weightlifting - light_classes
1,25.0,185.0,65.0,35,watercraft_racing - sailing
1,24.0,191.0,79.0,8,team_sports - football
1,22.0,180.0,95.0,72,strength_power_throws
0,22.0,161.0,56.0,103,endurance_stamina - cross_country_skiing
1,20.0,176.0,72.0,159,team_sports - ice_hockey
1,22.0,183.0,80.0,159,sprint_classes - speed_skating
1,24.0,182.0,81.0,215,boxing - heavy_classes_power
1,26.0,180.0,82.0,93,watercraft_racing - canoeing_kayaking
1,18.0,162.0,56.0,12,artistic_aesthetic_judged - figure_skating
1,21.0,185.0,76.0,160,sprint_classes - swimming
1,23.0,180.0,72.0,210,athletics_technical - jumps_and_vault
1,21.0,175.0,65.0,193,sprint_classes - athletics
1,28.0,184.0,89.0,64,winter_sliding_alpine - bobsleigh
0,20.0,180.0,73.0,189,watercraft_racing - canoeing_kayaking
0,26.0,168.0,50.0,77,endurance_stamina - running
1,20.0,172.0,67.0,98,endurance_stamina - road_cycling
0,31.0,165.0,60.0,12,team_sports - basketball
0,26.0,155.0,50.0,212,artistic_aesthetic_judged - diving
1,25.0,176.0,77.0,166,watercraft_racing - rowing
0,27.0,182.0,72.0,98,team_sports - basketball
1,30.0,178.0,72.0,3,watercraft_racing - rowing
1,25.0,182.0,71.0,61,endurance_stamina - running
0,34.0,173.0,86.0,67,precision_marksmanship - archery
1,20.0,178.0,72.0,72,watercraft_racing - canoeing_kayaking
1,23.0,178.0,72.0,61,endurance_stamina - road_cycling
1,24.0,176.0,76.0,215,watercraft_racing - sailing
1,31.0,175.0,79.0,72,team_sports - curling
1,18.0,180.0,75.0,187,sprint_classes - athletics
1,28.0,180.0,86.0,210,team_sports - handball
1,20.0,203.0,93.0,212,team_sports - basketball
1,21.0,191.0,84.0,212,athletics_technical - jumps_and_vault
1,23.0,167.0,62.0,61,artistic_aesthetic_judged - diving
1,26.0,183.0,80.0,64,sprint_classes - speed_skating
0,30.0,165.0,55.0,77,team_sports - football
1,25.0,177.0,73.0,167,watercraft_racing - canoeing_kayaking
1,20.0,160.0,49.0,9,boxing - lighter_classes_speed
1,27.0,180.0,79.0,94,team_sports - football
1,19.0,170.0,65.0,142,team_sports - hockey
1,27.0,190.0,80.0,149,endurance_stamina - road_cycling
1,20.0,187.0,94.0,62,watercraft_racing - rowing
1,19.0,165.0,62.0,217,sprint_classes - swimming
1,45.0,174.0,67.0,40,equestrian
1,24.0,178.0,79.0,100,sprint_classes - athletics
1,28.0,157.0,52.0,212,watercraft_racing - rowing
1,16.0,180.0,78.0,88,sprint_classes - swimming
1,28.0,182.0,69.0,149,fencing
1,26.0,180.0,68.0,190,athletics_technical - hurdles_steeplechase
1,28.0,182.0,86.0,98,watercraft_racing - sailing
1,29.0,173.0,88.0,201,judo - heavy_classes_power
1,20.0,169.0,55.0,12,endurance_stamina - road_cycling
0,39.0,183.0,59.0,35,equestrian
1,21.0,167.0,63.0,212,wrestling - lighter_classes_speed
1,29.0,156.0,52.0,210,wrestling - lighter_classes_speed
0,18.0,170.0,53.0,31,artistic_aesthetic_judged - rhythmic_gymnastics
1,22.0,195.0,91.0,145,boxing - middle_classes_mixed
1,23.0,185.0,73.0,142,watercraft_racing - rowing
1,29.0,193.0,102.0,202,winter_sliding_alpine - bobsleigh
1,28.0,190.0,91.0,12,team_sports - football
1,25.0,187.0,80.0,102,team_sports - football
1,22.0,179.0,74.0,142,team_sports - hockey
1,16.0,169.0,70.0,8,wrestling - middle_classes_mixed
1,28.0,183.0,97.0,74,wrestling - middle_classes_mixed
1,33.0,183.0,84.0,58,precision_marksmanship - archery
0,22.0,170.0,63.0,145,sprint_classes - athletics
1,21.0,193.0,88.0,35,Uncategorized
1,30.0,175.0,78.0,189,winter_sliding_alpine - luge
1,28.0,180.0,83.0,102,team_sports - baseball_softball
0,32.0,180.0,80.0,25,strength_power_throws
1,29.0,170.0,70.0,167,team_sports - hockey
1,22.0,192.0,98.0,159,watercraft_racing - rowing
1,19.0,180.0,73.0,35,precision_marksmanship - archery
1,19.0,185.0,67.0,8,team_sports - football
1,26.0,172.0,63.0,67,judo - lighter_classes_speed
1,24.0,188.0,80.0,8,team_sports - football
1,29.0,183.0,64.0,142,endurance_stamina - running
0,32.0,176.0,75.0,103,team_sports - water_polo
1,24.0,192.0,91.0,77,sprint_classes - swimming
0,25.0,150.0,48.0,96,judo - lighter_classes_speed
1,24.0,178.0,76.0,154,sprint_classes - swimming
0,20.0,165.0,50.0,176,sprint_classes - athletics
0,31.0,166.0,61.0,12,endurance_stamina - road_cycling
0,25.0,167.0,55.0,168,multi_discipline_combined
0,18.0,171.0,64.0,107,fencing
1,25.0,183.0,70.0,72,Uncategorized
1,18.0,181.0,84.0,67,sprint_classes - swimming
1,16.0,173.0,71.0,57,sprint_classes - swimming
0,26.0,155.0,48.0,168,judo - lighter_classes_speed
1,30.0,160.0,76.0,67,winter_sliding_alpine - bobsleigh
1,25.0,169.0,70.0,161,judo - lighter_classes_speed
1,21.0,183.0,70.0,72,watercraft_racing - sailing
1,29.0,193.0,88.0,5,team_sports - basketball
1,22.0,176.0,80.0,68,watercraft_racing - canoeing_kayaking
0,24.0,182.0,77.0,49,team_sports - handball
1,26.0,178.0,71.0,50,sprint_classes - athletics
0,22.0,163.0,61.0,212,artistic_aesthetic_judged - diving
1,21.0,175.0,65.0,151,Uncategorized
1,19.0,193.0,80.0,212,Uncategorized
0,16.0,158.0,51.0,79,artistic_aesthetic_judged - gymnastics
1,24.0,176.0,70.0,68,multi_discipline_combined
1,24.0,162.0,57.0,224,endurance_stamina - running
1,32.0,167.0,68.0,187,precision_marksmanship - shooting
0,24.0,162.0,52.0,64,sprint_classes - speed_skating
1,17.0,191.0,81.0,149,Uncategorized
1,19.0,185.0,79.0,93,sprint_classes - swimming
1,27.0,172.0,68.0,67,endurance_stamina - biathlon
